@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
59,management,divorced,tertiary,81,no,no,cellular,26,may,140,1,0,unknown,no
35,blue-collar,married,secondary,1454,yes,no,cellular,12,aug,323,1,4,success,yes
51,management,married,tertiary,346,no,no,cellular,12,nov,134,2,3,failure,yes
32,services,married,secondary,0,no,no,cellular,31,jul,105,6,0,unknown,no
35,management,single,tertiary,4348,yes,no,cellular,2,apr,1074,3,8,failure,no
35,management,single,tertiary,3544,yes,no,cellular,8,jun,380,1,0,unknown,yes
34,management,married,tertiary,676,no,no,telephone,11,nov,486,1,0,unknown,yes
38,self-employed,single,tertiary,605,no,no,telephone,18,jun,1603,10,0,unknown,yes
36,technician,single,secondary,2511,yes,no,cellular,16,apr,700,5,0,unknown,yes
35,services,married,secondary,4170,yes,no,unknown,20,may,1777,1,0,unknown,yes
44,self-employed,married,secondary,706,no,no,unknown,5,nov,204,1,0,unknown,yes
37,services,divorced,secondary,239,yes,no,unknown,23,may,140,2,0,unknown,no
27,blue-collar,married,secondary,197,no,no,telephone,23,jul,222,1,0,unknown,no
30,admin.,single,secondary,127,yes,no,cellular,18,may,16,6,1,other,no
54,retired,divorced,tertiary,0,no,no,unknown,13,may,618,1,0,unknown,yes
38,blue-collar,married,secondary,3598,no,no,unknown,6,jun,154,1,0,unknown,no
42,blue-collar,single,primary,1628,yes,no,cellular,25,jul,590,8,0,unknown,yes
49,technician,single,secondary,9131,yes,no,cellular,18,aug,532,1,5,failure,yes
49,management,married,tertiary,1,no,no,telephone,13,aug,640,2,4,success,yes
48,management,single,tertiary,334,yes,no,cellular,28,sep,600,2,12,success,yes
38,management,single,tertiary,1746,yes,no,unknown,21,may,139,1,0,unknown,no
35,admin.,married,secondary,3854,yes,no,cellular,5,may,131,1,0,unknown,no
37,technician,married,secondary,0,yes,yes,cellular,15,jul,101,3,0,unknown,no
38,self-employed,single,secondary,677,yes,no,cellular,14,may,114,2,0,unknown,no
43,technician,divorced,secondary,-36,yes,no,cellular,17,nov,190,1,1,failure,no
25,admin.,single,secondary,82,no,yes,cellular,7,apr,104,2,0,unknown,yes
74,retired,married,secondary,921,no,no,telephone,17,apr,394,2,0,unknown,yes
58,admin.,married,secondary,4348,yes,no,cellular,23,jun,790,4,1,other,yes
44,blue-collar,single,secondary,712,yes,yes,cellular,6,apr,740,3,0,unknown,yes
33,management,single,tertiary,8514,no,no,cellular,20,aug,131,1,0,unknown,no
26,admin.,single,secondary,-930,yes,no,cellular,14,may,786,1,0,unknown,yes
36,management,single,tertiary,1027,yes,no,cellular,4,jun,151,1,0,unknown,no
31,technician,single,tertiary,1081,no,no,cellular,24,apr,202,5,2,failure,yes
40,management,married,tertiary,384,no,no,cellular,20,apr,200,3,2,failure,no
42,management,married,tertiary,6060,yes,no,cellular,30,apr,316,1,2,failure,yes
37,housemaid,married,secondary,187,no,no,unknown,12,jun,165,1,0,unknown,no
41,entrepreneur,divorced,secondary,1588,yes,yes,unknown,20,jun,10,8,0,unknown,no
30,technician,single,secondary,486,no,no,cellular,28,jan,335,3,0,unknown,no
43,blue-collar,married,primary,3131,yes,no,unknown,3,jun,441,3,0,unknown,no
50,technician,married,secondary,3654,no,no,cellular,29,oct,215,2,2,other,yes
54,blue-collar,married,unknown,-361,yes,no,unknown,26,may,227,1,0,unknown,no
33,blue-collar,married,unknown,2655,yes,no,cellular,21,nov,195,1,0,unknown,no
45,services,married,secondary,561,yes,no,unknown,29,may,340,7,0,unknown,no
28,unemployed,married,primary,7459,yes,no,cellular,2,feb,981,5,2,failure,yes
50,management,married,tertiary,414,yes,no,cellular,3,apr,707,1,3,failure,yes
40,entrepreneur,divorced,secondary,2998,yes,no,cellular,18,jul,623,3,0,unknown,yes
58,management,divorced,tertiary,5701,no,no,cellular,30,apr,354,1,1,success,yes
35,management,single,tertiary,-324,no,yes,cellular,21,jul,985,11,0,unknown,yes
46,blue-collar,married,secondary,137,no,no,unknown,20,jun,252,3,0,unknown,no
56,technician,married,tertiary,73,no,no,cellular,21,aug,644,4,0,unknown,yes
53,services,married,secondary,2925,yes,no,unknown,15,may,1392,4,0,unknown,no
50,management,married,tertiary,938,no,no,cellular,30,apr,780,1,0,unknown,yes
40,entrepreneur,married,tertiary,0,no,no,unknown,19,jun,952,4,0,unknown,yes
63,retired,married,secondary,2896,no,no,cellular,4,mar,180,2,0,unknown,yes
34,admin.,divorced,secondary,0,yes,no,cellular,6,may,153,1,0,unknown,no
40,blue-collar,married,secondary,-839,yes,yes,cellular,16,jul,1018,2,0,unknown,yes
45,management,married,tertiary,160,no,no,cellular,10,nov,182,2,1,success,yes
34,management,married,tertiary,16,yes,no,telephone,29,sep,316,1,1,other,yes
57,management,divorced,tertiary,3287,no,no,cellular,30,mar,277,2,1,success,yes
29,blue-collar,married,secondary,5903,yes,no,unknown,8,may,194,1,0,unknown,no
32,services,single,secondary,182,yes,no,cellular,6,may,145,1,0,unknown,no
44,self-employed,divorced,tertiary,1070,yes,no,cellular,11,nov,172,1,5,success,yes
48,technician,single,tertiary,0,no,no,unknown,16,jun,73,4,0,unknown,no
31,management,divorced,tertiary,-547,yes,yes,cellular,31,jul,101,10,0,unknown,no
39,admin.,divorced,secondary,32,no,yes,unknown,20,jun,8,10,0,unknown,no
33,services,married,secondary,227,yes,yes,cellular,13,aug,477,2,0,unknown,yes
32,technician,single,tertiary,705,no,no,cellular,17,jun,544,1,0,unknown,yes
49,management,married,tertiary,271,yes,no,cellular,5,feb,18,6,0,unknown,no
41,admin.,single,secondary,882,yes,yes,unknown,28,may,145,2,0,unknown,no
37,technician,married,secondary,0,yes,no,cellular,16,apr,657,4,1,other,no
36,technician,married,secondary,15485,no,no,cellular,14,apr,461,1,0,unknown,yes
60,housemaid,divorced,primary,1412,no,no,cellular,22,jul,127,4,0,unknown,no
48,management,single,tertiary,830,no,no,cellular,25,aug,961,4,0,unknown,yes
29,technician,single,tertiary,910,yes,no,cellular,11,may,278,1,0,unknown,no
34,technician,single,secondary,440,yes,no,cellular,6,may,445,2,2,failure,no
28,blue-collar,single,secondary,-127,yes,no,cellular,4,jul,1044,3,0,unknown,yes
49,blue-collar,single,primary,566,yes,no,cellular,25,jul,979,2,0,unknown,yes
45,blue-collar,married,secondary,2246,yes,yes,cellular,21,nov,197,2,2,other,no
21,student,single,secondary,71,no,no,cellular,13,jan,169,2,0,unknown,yes
29,blue-collar,married,secondary,-493,yes,no,cellular,18,may,536,2,4,failure,yes
39,management,married,tertiary,0,no,no,cellular,29,aug,94,2,0,unknown,no
30,technician,single,secondary,281,no,no,cellular,12,aug,105,2,0,unknown,no
34,services,married,secondary,24,yes,no,unknown,28,may,124,1,0,unknown,no
58,management,married,secondary,2155,no,yes,cellular,10,feb,135,2,5,success,yes
46,blue-collar,married,secondary,-27,yes,no,cellular,11,may,254,1,0,unknown,no
34,management,single,tertiary,681,no,no,cellular,6,aug,637,2,0,unknown,yes
51,blue-collar,married,primary,1694,no,no,cellular,13,aug,186,2,0,unknown,no
52,entrepreneur,married,secondary,1306,no,no,cellular,15,jun,288,1,0,unknown,yes
45,technician,married,unknown,886,yes,no,cellular,13,oct,75,2,1,failure,no
27,services,married,secondary,0,yes,no,cellular,17,jul,991,5,0,unknown,yes
37,unemployed,married,tertiary,1236,no,no,cellular,29,jul,300,2,0,unknown,no
53,technician,married,secondary,195,yes,no,cellular,19,may,472,1,6,success,yes
22,student,single,secondary,381,no,no,cellular,12,feb,227,1,0,unknown,yes
44,blue-collar,married,unknown,146,yes,no,unknown,15,may,483,1,0,unknown,yes
31,unemployed,married,secondary,-825,yes,no,unknown,7,may,179,2,0,unknown,no
44,admin.,married,secondary,497,yes,no,cellular,3,feb,321,3,2,other,no
30,management,single,tertiary,114,no,no,cellular,14,aug,65,4,0,unknown,no
63,housemaid,married,primary,333,no,no,telephone,1,oct,321,1,0,unknown,no
35,management,married,tertiary,-10,yes,no,cellular,15,may,168,2,1,other,no
56,technician,divorced,secondary,179,no,no,cellular,18,jul,536,1,0,unknown,yes
77,unknown,married,unknown,397,no,no,telephone,7,may,300,3,0,unknown,yes
60,retired,married,primary,71,no,no,cellular,10,jul,121,3,0,unknown,no
56,admin.,single,secondary,1854,yes,no,telephone,7,may,45,1,2,failure,no
51,blue-collar,married,secondary,814,yes,no,cellular,14,may,17,8,0,unknown,no
29,blue-collar,married,secondary,246,yes,no,cellular,28,jul,194,5,0,unknown,no
36,technician,married,secondary,1466,yes,no,unknown,29,may,441,1,0,unknown,no
33,management,single,tertiary,0,no,no,cellular,27,aug,191,4,0,unknown,no
41,technician,married,secondary,1043,yes,yes,unknown,14,may,225,1,0,unknown,no
66,housemaid,married,primary,1230,no,no,cellular,16,jun,288,6,3,success,yes
44,technician,married,secondary,267,no,no,cellular,22,aug,520,2,0,unknown,yes
33,blue-collar,married,secondary,-81,yes,no,cellular,29,jan,339,2,0,unknown,no
38,entrepreneur,married,tertiary,170,yes,no,cellular,18,may,442,1,0,unknown,yes
53,services,married,secondary,197,yes,no,cellular,17,apr,307,1,0,unknown,no
32,management,married,tertiary,62,yes,no,cellular,14,may,166,1,0,unknown,no
59,retired,married,primary,574,no,no,cellular,18,aug,197,6,0,unknown,no
48,entrepreneur,single,tertiary,318,yes,no,cellular,5,feb,1017,4,0,unknown,yes
32,blue-collar,married,secondary,333,yes,no,cellular,8,may,501,2,0,unknown,yes
37,blue-collar,married,secondary,-57,yes,yes,cellular,7,may,55,5,0,unknown,no
56,admin.,married,secondary,1694,no,no,cellular,21,aug,793,10,0,unknown,yes
38,management,divorced,tertiary,76,no,no,cellular,30,jan,220,3,0,unknown,no
59,retired,married,tertiary,9676,no,no,telephone,27,mar,234,2,0,unknown,yes
30,blue-collar,single,secondary,971,yes,no,cellular,17,apr,283,1,2,other,no
59,retired,single,secondary,351,yes,no,unknown,27,may,1063,5,0,unknown,yes
47,management,married,tertiary,2351,no,no,cellular,10,mar,80,1,0,unknown,yes
41,management,married,tertiary,254,no,no,cellular,9,jun,183,2,2,failure,yes
30,admin.,single,secondary,2568,no,no,cellular,4,sep,563,1,4,other,yes
31,management,single,tertiary,0,yes,no,cellular,30,apr,97,2,2,other,no
36,services,married,secondary,1746,yes,no,cellular,7,apr,15,1,1,failure,no
28,blue-collar,married,secondary,708,yes,no,unknown,6,jun,339,5,0,unknown,no
30,management,single,tertiary,6392,yes,no,cellular,5,may,335,1,0,unknown,no
33,services,single,secondary,187,yes,no,cellular,20,apr,168,3,1,failure,no
33,technician,single,tertiary,154,no,no,cellular,18,mar,159,2,0,unknown,no
26,blue-collar,single,secondary,3145,no,no,cellular,28,dec,1141,1,1,other,yes
25,admin.,married,tertiary,906,no,no,cellular,26,may,253,1,0,unknown,yes
31,management,single,tertiary,-201,yes,no,cellular,22,aug,81,4,0,unknown,no
29,management,single,tertiary,437,no,no,cellular,5,aug,504,1,1,success,yes
49,blue-collar,married,primary,128,no,no,cellular,12,aug,696,2,0,unknown,yes
54,admin.,married,secondary,865,yes,no,cellular,17,nov,71,1,0,unknown,no
24,blue-collar,single,secondary,9883,no,no,cellular,8,jul,210,5,0,unknown,yes
50,services,married,primary,5024,yes,yes,cellular,7,may,661,1,11,other,yes
50,admin.,married,secondary,159,yes,no,unknown,7,may,216,2,0,unknown,no
34,unemployed,single,tertiary,1974,no,no,cellular,22,jul,355,1,3,success,yes
53,retired,married,secondary,4968,no,no,cellular,6,may,109,1,2,failure,no
34,technician,divorced,secondary,259,no,no,cellular,11,aug,316,2,0,unknown,no
50,admin.,married,secondary,10250,yes,no,cellular,7,dec,254,3,2,other,yes
50,admin.,married,tertiary,6574,no,no,cellular,8,sep,495,1,3,success,yes
48,technician,married,secondary,-205,yes,yes,cellular,9,jul,112,1,0,unknown,no
35,admin.,married,secondary,786,no,yes,cellular,25,jul,322,1,0,unknown,no
28,student,married,tertiary,327,yes,no,cellular,15,may,104,3,0,unknown,no
33,management,married,tertiary,968,no,yes,cellular,28,aug,95,10,0,unknown,no
59,retired,married,primary,1634,yes,yes,cellular,5,aug,836,1,0,unknown,yes
39,blue-collar,divorced,primary,3,no,yes,unknown,1,jul,625,1,0,unknown,no
41,entrepreneur,married,tertiary,121,yes,no,cellular,5,may,456,1,1,failure,no
40,management,married,secondary,754,no,yes,cellular,6,apr,635,1,0,unknown,yes
34,blue-collar,married,primary,503,yes,no,unknown,26,may,120,2,0,unknown,no
80,retired,married,primary,155,no,no,telephone,9,dec,343,2,0,unknown,yes
34,blue-collar,married,secondary,965,yes,no,cellular,20,apr,372,2,2,other,no
54,self-employed,married,tertiary,368,no,no,telephone,31,jul,7,4,0,unknown,no
46,housemaid,married,primary,296,yes,no,unknown,20,jun,205,4,0,unknown,no
49,blue-collar,married,primary,361,yes,no,unknown,16,jun,513,2,0,unknown,yes
53,technician,divorced,primary,1443,yes,no,unknown,14,may,476,1,0,unknown,yes
36,blue-collar,married,primary,347,no,no,cellular,4,feb,167,2,0,unknown,no
39,technician,single,tertiary,393,no,no,cellular,28,jun,325,1,1,success,yes
46,services,married,secondary,1757,yes,no,unknown,14,may,380,4,0,unknown,no
36,blue-collar,married,primary,408,yes,yes,unknown,20,may,1063,2,0,unknown,yes
29,management,single,tertiary,91,no,no,cellular,30,apr,99,1,4,other,no
30,technician,married,secondary,207,yes,no,unknown,23,may,72,2,0,unknown,no
40,management,married,tertiary,158,no,no,telephone,30,apr,712,2,0,unknown,yes
38,blue-collar,married,primary,467,yes,no,unknown,16,may,379,1,0,unknown,no
42,management,married,tertiary,372,yes,no,cellular,4,aug,153,3,2,success,yes
65,retired,married,primary,1004,no,no,cellular,28,oct,371,1,0,unknown,yes
35,admin.,single,tertiary,1374,yes,no,cellular,15,may,319,1,0,unknown,no
30,technician,single,tertiary,655,no,no,cellular,6,oct,384,2,0,unknown,yes
52,technician,married,tertiary,2557,no,no,cellular,28,jan,134,5,2,success,yes
59,retired,married,secondary,2291,no,yes,cellular,14,jul,127,3,0,unknown,no
43,blue-collar,married,secondary,413,yes,no,cellular,12,aug,235,2,4,success,yes
46,management,married,tertiary,460,no,no,cellular,28,jan,56,1,0,unknown,no
36,management,single,tertiary,0,no,yes,cellular,18,nov,300,1,4,failure,no
33,unknown,married,secondary,335,no,no,cellular,4,feb,891,2,7,failure,yes
33,blue-collar,married,secondary,370,yes,no,cellular,8,apr,249,1,0,unknown,no
27,student,married,secondary,119,yes,no,cellular,16,jul,781,2,0,unknown,yes
32,technician,single,secondary,12,no,no,cellular,7,aug,173,2,0,unknown,no
45,management,divorced,tertiary,854,no,yes,cellular,8,jul,730,1,0,unknown,yes
78,retired,married,primary,240,no,no,cellular,20,apr,325,1,0,unknown,yes
45,technician,married,secondary,-312,yes,no,cellular,16,jul,268,1,0,unknown,no
58,technician,married,secondary,4299,yes,no,unknown,29,may,348,3,0,unknown,no
36,unemployed,divorced,secondary,5,yes,no,cellular,8,jul,305,1,0,unknown,no
63,blue-collar,married,primary,115,no,no,telephone,27,apr,325,1,7,failure,yes
29,technician,single,tertiary,940,yes,no,cellular,15,may,757,1,1,failure,no
49,blue-collar,married,secondary,1730,yes,no,cellular,4,aug,605,2,4,success,yes
48,management,married,tertiary,1093,yes,yes,cellular,13,oct,1226,2,0,unknown,yes
53,management,divorced,tertiary,2894,yes,no,cellular,5,may,163,1,0,unknown,no
33,admin.,married,secondary,82,yes,no,cellular,25,jul,735,1,0,unknown,yes
38,technician,single,tertiary,508,yes,yes,cellular,12,aug,1103,2,0,unknown,yes
61,management,married,secondary,985,no,no,cellular,18,aug,998,6,0,unknown,yes
46,management,married,tertiary,1906,no,no,cellular,28,aug,44,6,0,unknown,no
44,management,married,tertiary,0,yes,no,unknown,28,may,260,1,0,unknown,no
34,admin.,married,tertiary,21,no,yes,cellular,2,jun,269,1,2,failure,no
49,management,married,primary,3371,no,no,cellular,11,nov,269,2,0,unknown,yes
34,management,single,tertiary,747,no,no,cellular,31,aug,72,2,1,failure,no
60,self-employed,married,secondary,0,no,no,unknown,6,jun,97,1,0,unknown,no
40,technician,married,secondary,2266,no,no,cellular,26,may,175,3,7,other,yes
35,management,married,tertiary,0,yes,yes,cellular,25,jul,86,4,0,unknown,no
37,management,divorced,secondary,16,yes,no,unknown,30,may,638,1,0,unknown,yes
31,management,married,tertiary,141,yes,no,cellular,4,feb,572,2,7,other,yes
47,technician,divorced,secondary,1851,yes,no,unknown,19,may,140,2,0,unknown,no
70,retired,divorced,secondary,0,no,no,cellular,8,sep,206,1,0,unknown,yes
60,retired,divorced,secondary,1091,no,no,cellular,30,jul,441,5,0,unknown,yes
40,student,married,secondary,260,no,no,cellular,19,nov,52,1,6,failure,no
51,entrepreneur,married,primary,1443,no,no,cellular,18,feb,172,10,0,unknown,yes
45,technician,married,secondary,2571,no,no,unknown,18,jun,146,2,0,unknown,no
28,services,single,secondary,60,no,yes,cellular,29,jan,248,1,0,unknown,no
46,blue-collar,divorced,secondary,1074,yes,no,cellular,14,may,277,2,0,unknown,no
25,blue-collar,single,secondary,389,no,no,cellular,3,jun,837,1,0,unknown,yes
26,management,single,tertiary,9447,no,no,cellular,4,sep,113,1,2,other,no
34,technician,single,secondary,513,yes,no,cellular,5,may,165,3,5,other,no
33,management,divorced,secondary,5,yes,no,unknown,13,may,1346,1,0,unknown,yes
47,blue-collar,married,secondary,1730,yes,no,cellular,30,apr,231,1,0,unknown,yes
39,blue-collar,married,secondary,0,yes,no,unknown,6,may,262,1,0,unknown,no
57,technician,married,secondary,295,no,no,cellular,19,aug,151,11,0,unknown,no
38,blue-collar,divorced,secondary,2998,yes,no,unknown,11,jun,91,1,0,unknown,no
71,technician,married,secondary,3020,no,no,telephone,30,jul,304,1,3,failure,yes
49,management,married,tertiary,342,no,no,cellular,30,jan,433,2,1,failure,no
33,blue-collar,single,tertiary,700,no,no,cellular,30,apr,169,1,2,success,yes
43,technician,married,secondary,4945,yes,no,cellular,3,sep,219,3,2,success,yes
54,management,married,tertiary,-1415,yes,yes,cellular,17,nov,135,1,0,unknown,no
40,technician,married,secondary,-496,no,no,telephone,28,jul,22,2,0,unknown,no
37,technician,married,secondary,5115,yes,no,cellular,17,nov,1210,2,4,failure,yes
38,technician,single,secondary,1655,no,no,cellular,29,jul,392,2,0,unknown,no
30,technician,single,tertiary,6619,yes,no,cellular,21,aug,239,8,0,unknown,no
31,admin.,single,secondary,626,yes,no,unknown,21,may,211,1,0,unknown,no
43,blue-collar,divorced,primary,3550,no,no,cellular,20,nov,1154,1,0,unknown,yes
43,services,married,primary,2557,yes,no,telephone,15,apr,165,2,3,failure,yes
52,management,married,tertiary,4358,no,no,telephone,31,jul,30,7,0,unknown,no
46,admin.,married,secondary,171,yes,yes,cellular,11,oct,251,1,1,failure,no
44,entrepreneur,married,tertiary,121,no,no,cellular,10,aug,412,1,0,unknown,yes
34,management,married,secondary,369,no,no,cellular,2,aug,868,3,4,failure,yes
56,housemaid,divorced,primary,61,no,no,cellular,2,jun,144,1,0,unknown,no
29,management,married,tertiary,1441,yes,no,cellular,4,feb,80,2,0,unknown,yes
29,services,single,secondary,9,no,yes,cellular,8,jul,202,2,0,unknown,no
53,technician,married,tertiary,673,yes,no,cellular,9,jul,182,1,0,unknown,no
26,blue-collar,single,secondary,311,yes,no,cellular,7,may,798,2,0,unknown,yes
54,unemployed,single,tertiary,252,yes,no,cellular,21,jul,101,1,0,unknown,no
29,blue-collar,single,secondary,9,yes,no,cellular,11,may,262,3,0,unknown,no
33,technician,married,secondary,4790,yes,no,cellular,20,apr,137,1,2,failure,no
38,admin.,divorced,secondary,19,yes,no,cellular,5,feb,1130,3,2,success,yes
30,unemployed,married,secondary,142,yes,no,unknown,20,may,350,4,0,unknown,no
59,technician,divorced,secondary,2396,no,no,cellular,20,nov,488,1,0,unknown,yes
36,management,single,tertiary,1400,yes,no,cellular,11,may,608,3,0,unknown,yes
53,management,married,tertiary,1624,no,no,cellular,5,feb,158,3,0,unknown,yes
54,housemaid,divorced,tertiary,9,no,yes,cellular,29,jul,136,3,0,unknown,no
40,technician,married,secondary,503,yes,no,unknown,14,may,127,3,0,unknown,no
56,services,married,secondary,654,no,no,cellular,15,sep,875,1,0,unknown,yes
25,student,single,primary,373,yes,no,cellular,11,may,819,2,0,unknown,yes
43,management,married,tertiary,0,no,no,cellular,14,jul,1153,3,0,unknown,yes
25,technician,single,secondary,173,yes,no,cellular,15,may,186,2,0,unknown,no
30,services,divorced,secondary,341,yes,no,cellular,20,nov,478,1,0,unknown,yes
42,technician,single,secondary,2036,yes,no,cellular,19,nov,259,2,0,unknown,no
35,admin.,married,secondary,421,yes,no,cellular,18,nov,350,1,0,unknown,no
35,management,divorced,tertiary,1723,yes,no,cellular,25,jul,862,1,0,unknown,yes
48,housemaid,married,secondary,513,no,yes,cellular,28,jul,939,3,0,unknown,yes
30,management,married,tertiary,1996,no,no,cellular,8,feb,1133,3,1,other,yes
45,technician,single,secondary,586,no,yes,cellular,28,jul,32,3,0,unknown,no
30,blue-collar,single,unknown,6281,no,no,cellular,21,apr,149,2,0,unknown,yes
47,blue-collar,married,secondary,125,no,no,cellular,8,jul,210,2,0,unknown,no
36,technician,married,primary,3350,yes,no,cellular,16,apr,86,1,3,other,no
52,services,married,unknown,482,yes,yes,cellular,28,jul,83,7,0,unknown,no
36,blue-collar,single,secondary,2235,yes,no,cellular,20,nov,287,2,0,unknown,no
56,management,married,tertiary,1390,yes,no,cellular,18,nov,543,1,0,unknown,yes
38,blue-collar,married,primary,7944,no,no,unknown,17,jun,116,3,0,unknown,no
34,admin.,married,secondary,804,yes,no,cellular,23,jul,256,9,0,unknown,no
31,housemaid,married,secondary,243,yes,no,cellular,23,sep,305,2,1,failure,yes
53,blue-collar,single,secondary,1004,no,no,cellular,13,may,393,1,1,other,yes
39,technician,single,secondary,1048,yes,yes,cellular,8,apr,201,2,0,unknown,no
44,management,married,tertiary,-600,yes,no,cellular,18,aug,360,1,0,unknown,no
36,blue-collar,married,secondary,222,yes,no,unknown,23,may,188,1,0,unknown,no
41,blue-collar,married,secondary,306,yes,no,telephone,11,may,86,1,2,failure,no
58,retired,married,primary,5092,no,no,unknown,11,jun,199,6,0,unknown,no
43,management,single,tertiary,483,no,no,cellular,19,aug,950,6,0,unknown,yes
59,management,divorced,tertiary,258,yes,no,telephone,29,oct,266,1,0,unknown,yes
51,retired,divorced,secondary,1679,no,no,cellular,12,aug,417,1,9,other,yes
45,admin.,married,secondary,434,no,no,cellular,26,aug,76,4,0,unknown,no
38,management,married,tertiary,630,no,no,cellular,2,sep,362,1,3,other,yes
30,technician,married,secondary,450,no,yes,cellular,14,jul,72,4,0,unknown,no
35,technician,single,tertiary,670,no,no,cellular,13,apr,278,4,2,success,yes
32,technician,single,tertiary,569,no,yes,cellular,29,jan,348,1,0,unknown,no
34,self-employed,married,tertiary,7602,no,no,cellular,20,nov,222,1,0,unknown,no
39,blue-collar,married,primary,70,no,no,unknown,8,may,813,1,0,unknown,yes
52,management,married,secondary,173,no,no,unknown,23,may,48,5,0,unknown,no
30,technician,single,secondary,151,no,no,cellular,3,feb,276,2,0,unknown,no
57,retired,married,tertiary,0,yes,yes,unknown,28,may,648,1,0,unknown,yes
33,self-employed,single,tertiary,562,yes,yes,cellular,6,apr,196,1,1,failure,yes
35,blue-collar,married,secondary,674,yes,no,unknown,30,may,274,2,0,unknown,no
64,retired,married,unknown,34,no,no,cellular,26,aug,244,2,0,unknown,yes
28,management,single,tertiary,41,yes,no,cellular,15,may,885,3,2,other,yes
35,blue-collar,married,primary,624,yes,no,unknown,7,may,163,1,0,unknown,no
43,blue-collar,married,secondary,1311,yes,no,unknown,14,may,746,1,0,unknown,no
35,technician,married,secondary,2779,no,no,cellular,22,oct,118,2,0,unknown,yes
35,admin.,married,secondary,0,no,no,cellular,7,jul,78,11,0,unknown,no
32,self-employed,married,secondary,514,yes,no,cellular,11,jul,812,1,0,unknown,yes
35,blue-collar,married,primary,623,yes,no,cellular,6,may,97,2,0,unknown,no
35,technician,single,secondary,365,yes,no,unknown,8,may,256,2,0,unknown,no
51,blue-collar,married,primary,3764,no,no,telephone,9,mar,450,3,6,success,yes
68,retired,married,secondary,1146,no,no,cellular,16,nov,212,1,6,success,yes
72,retired,divorced,tertiary,438,no,no,cellular,23,feb,279,1,0,unknown,yes
52,unemployed,married,primary,1724,no,no,cellular,29,jan,73,1,0,unknown,no
50,management,divorced,tertiary,299,no,no,cellular,17,nov,666,3,0,unknown,no
48,admin.,divorced,secondary,1180,no,no,cellular,27,jan,142,1,3,other,yes
33,blue-collar,married,secondary,2,no,no,unknown,23,may,74,4,0,unknown,no
46,technician,married,tertiary,0,no,no,cellular,20,nov,531,1,1,failure,yes
47,management,married,secondary,1144,no,yes,cellular,29,jan,324,1,0,unknown,no
29,admin.,single,secondary,1070,yes,no,unknown,19,may,30,1,1,other,yes
52,retired,married,secondary,0,no,no,cellular,22,aug,351,5,0,unknown,no
75,retired,divorced,tertiary,3810,yes,no,cellular,16,nov,262,1,1,failure,yes
38,technician,married,secondary,226,yes,no,unknown,30,may,762,3,0,unknown,yes
30,management,single,tertiary,2876,no,no,cellular,6,aug,103,4,0,unknown,no
34,management,divorced,tertiary,70,yes,no,unknown,22,jul,5,1,6,other,no
41,services,married,secondary,803,yes,no,cellular,9,apr,592,4,3,failure,yes
40,services,married,secondary,1836,yes,no,cellular,12,may,750,2,0,unknown,yes
22,student,single,unknown,1,no,no,telephone,15,jun,263,4,0,unknown,no
36,management,single,tertiary,4,yes,no,cellular,7,may,855,2,1,failure,yes
38,blue-collar,married,primary,4592,yes,no,cellular,12,may,360,1,0,unknown,no
30,self-employed,married,tertiary,163,yes,no,cellular,18,may,149,1,8,other,no
64,retired,married,tertiary,380,no,no,cellular,25,aug,479,1,0,unknown,yes
49,technician,married,secondary,550,yes,no,unknown,5,jun,412,2,0,unknown,no
49,management,married,tertiary,1,no,no,telephone,4,may,1076,3,1,success,yes
26,blue-collar,single,primary,16,no,yes,cellular,8,jul,249,2,0,unknown,no
54,technician,married,tertiary,4582,yes,no,unknown,15,may,165,1,0,unknown,no
43,self-employed,married,primary,66,yes,no,unknown,7,may,175,5,0,unknown,no
29,blue-collar,single,secondary,260,yes,no,unknown,2,jun,707,14,0,unknown,yes
37,services,single,secondary,1045,no,no,cellular,17,mar,406,2,1,failure,yes
54,blue-collar,married,secondary,-102,yes,no,cellular,27,aug,164,7,0,unknown,no
60,unemployed,married,secondary,1047,no,no,cellular,27,may,173,3,4,success,yes
35,technician,single,secondary,183,no,no,cellular,1,sep,516,2,2,failure,no
45,entrepreneur,married,unknown,3133,yes,yes,cellular,10,jul,804,1,0,unknown,yes
34,blue-collar,single,secondary,215,no,no,cellular,3,mar,350,3,0,unknown,yes
26,management,single,tertiary,1623,no,no,cellular,2,jun,479,1,0,unknown,yes
32,services,married,secondary,243,yes,yes,unknown,6,may,144,1,0,unknown,no
49,technician,divorced,secondary,342,no,yes,cellular,19,nov,58,3,0,unknown,no
