id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
7992,53,management,married,primary,no,13901,yes,no,cellular,21,nov,59,1,-1,0,unknown,no
7993,34,technician,married,secondary,no,563,yes,yes,cellular,29,aug,32,15,-1,0,unknown,no
7994,30,management,married,tertiary,no,-27,yes,no,unknown,27,may,29,2,-1,0,unknown,no
7995,43,unknown,married,primary,no,2113,no,no,cellular,29,jul,33,2,-1,0,unknown,no
7996,36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,3,179,4,failure,no
7997,60,housemaid,married,primary,no,352,no,yes,unknown,17,jun,81,2,-1,0,unknown,no
7998,45,management,married,tertiary,no,96,yes,no,cellular,16,jul,202,1,-1,0,unknown,no
7999,49,management,married,tertiary,no,3842,no,no,cellular,5,apr,163,1,186,3,failure,no
8000,39,services,married,secondary,no,3870,yes,no,cellular,20,apr,72,1,-1,0,unknown,no
8001,57,technician,married,secondary,no,589,yes,no,cellular,28,jan,198,1,244,1,other,no
8002,49,admin.,single,secondary,no,7426,no,no,telephone,20,nov,65,2,-1,0,unknown,no
8003,39,admin.,divorced,secondary,no,1,no,yes,cellular,7,jul,281,1,-1,0,unknown,no
8004,37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,success,no
8005,45,admin.,married,secondary,no,231,yes,no,unknown,18,jun,151,3,-1,0,unknown,no
8006,36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,2,-1,0,unknown,no
8007,58,technician,married,secondary,no,86,no,no,cellular,30,jul,95,3,-1,0,unknown,no
8008,48,blue-collar,married,primary,no,363,yes,no,unknown,18,jun,257,6,-1,0,unknown,no
8009,52,entrepreneur,married,primary,no,8298,yes,yes,unknown,28,may,123,18,-1,0,unknown,no
8010,32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,unknown,no
8011,51,management,divorced,tertiary,no,93,yes,yes,cellular,6,may,221,1,-1,0,unknown,no
8012,31,management,married,tertiary,no,596,no,no,cellular,12,aug,192,4,-1,0,unknown,no
8013,30,management,single,tertiary,no,168,no,no,cellular,27,aug,35,13,-1,0,unknown,no
8014,34,management,single,tertiary,no,29,yes,no,cellular,13,may,248,2,-1,0,unknown,no
8015,53,self-employed,married,primary,no,6,yes,no,unknown,27,may,233,2,-1,0,unknown,no
8016,32,entrepreneur,divorced,secondary,no,-934,yes,no,cellular,18,nov,50,1,-1,0,unknown,no
8017,52,blue-collar,married,tertiary,no,297,yes,no,unknown,7,may,55,1,-1,0,unknown,no
8018,50,blue-collar,married,primary,no,533,no,no,cellular,21,aug,212,4,-1,0,unknown,no
8019,30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown,no
8020,34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,6,-1,0,unknown,no
8021,51,technician,married,secondary,no,2,yes,yes,cellular,4,feb,71,1,205,3,failure,no
8022,34,management,married,tertiary,no,39,no,no,cellular,13,aug,160,1,-1,0,unknown,no
8023,26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,unknown,no
8024,51,admin.,divorced,secondary,no,-338,yes,no,cellular,29,jul,97,2,-1,0,unknown,no
8025,31,services,married,secondary,no,2050,yes,no,cellular,18,nov,271,5,-1,0,unknown,no
8026,29,technician,single,secondary,no,510,yes,no,unknown,16,jun,179,15,-1,0,unknown,no
8027,29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,1,305,1,failure,no
8028,46,technician,married,tertiary,no,4176,yes,no,unknown,12,jun,153,6,-1,0,unknown,no
8029,35,blue-collar,married,primary,no,0,no,no,cellular,31,jul,57,4,-1,0,unknown,no
8030,44,management,married,tertiary,no,0,yes,no,cellular,31,jul,49,5,-1,0,unknown,no
8031,34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,unknown,no
8032,27,services,single,secondary,no,167,no,yes,cellular,8,jul,606,2,-1,0,unknown,no
8033,28,unemployed,single,secondary,yes,-353,yes,no,unknown,12,may,89,3,-1,0,unknown,no
8034,59,admin.,divorced,secondary,no,1525,no,no,telephone,29,jul,90,2,-1,0,unknown,no
8035,38,technician,single,secondary,no,211,yes,no,cellular,29,jan,236,2,-1,0,unknown,no
8036,34,management,single,tertiary,no,416,no,no,cellular,14,aug,1217,4,-1,0,unknown,no
8037,44,services,married,secondary,no,0,yes,yes,cellular,11,may,161,1,-1,0,unknown,no
8038,35,technician,single,secondary,no,1001,no,yes,cellular,24,jul,178,2,-1,0,unknown,no
8039,45,self-employed,divorced,tertiary,yes,75,yes,yes,cellular,4,feb,236,1,-1,0,unknown,no
8040,34,self-employed,married,tertiary,no,7602,no,no,cellular,20,nov,222,1,-1,0,unknown,no
8041,57,retired,married,secondary,no,0,yes,no,cellular,5,may,127,1,363,4,failure,no
8042,76,retired,married,primary,no,163,no,no,telephone,13,oct,120,1,-1,0,unknown,no
8043,30,blue-collar,married,secondary,no,673,yes,no,unknown,20,may,610,2,-1,0,unknown,no
8044,48,technician,divorced,secondary,no,-154,no,no,unknown,3,jun,342,3,-1,0,unknown,no
8045,43,technician,married,secondary,no,3723,yes,no,cellular,11,aug,134,4,-1,0,unknown,no
8046,34,technician,single,secondary,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown,no
8047,30,management,single,tertiary,no,13774,no,no,cellular,14,sep,380,1,-1,0,unknown,no
8048,33,management,married,tertiary,no,403,yes,no,unknown,26,may,114,2,-1,0,unknown,no
8049,38,technician,married,secondary,no,1696,no,no,cellular,20,nov,267,2,-1,0,unknown,no
8050,52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,2,185,3,failure,no
8051,34,admin.,single,secondary,no,296,no,no,cellular,20,nov,68,1,136,4,failure,no
8052,40,management,single,tertiary,no,257,no,no,cellular,1,feb,147,1,209,1,failure,no
8053,36,services,divorced,primary,no,418,yes,no,cellular,8,may,156,2,-1,0,unknown,no
8054,56,retired,married,secondary,no,488,no,no,telephone,6,feb,146,4,-1,0,unknown,no
8055,29,admin.,single,secondary,no,900,yes,no,unknown,14,may,339,1,-1,0,unknown,no
8056,34,entrepreneur,single,tertiary,no,2945,yes,no,cellular,17,apr,266,1,-1,0,unknown,no
8057,31,services,married,secondary,no,-327,yes,no,unknown,28,may,408,1,-1,0,unknown,no
8058,36,unemployed,single,secondary,no,115,no,no,cellular,9,feb,71,2,-1,0,unknown,no
8059,30,management,single,tertiary,no,218,no,no,unknown,3,jun,75,1,-1,0,unknown,no
8060,36,admin.,married,secondary,no,286,yes,no,cellular,22,jul,167,9,-1,0,unknown,no
8061,25,student,single,secondary,no,293,yes,no,telephone,5,may,170,2,-1,0,unknown,no
8062,32,services,married,secondary,no,201,yes,no,unknown,18,jun,110,2,-1,0,unknown,no
8063,31,management,single,tertiary,no,4331,yes,no,cellular,22,jul,318,1,-1,0,unknown,no
8064,49,blue-collar,married,secondary,no,388,no,no,telephone,17,jul,265,2,-1,0,unknown,no
8065,37,services,married,secondary,no,483,yes,no,cellular,30,jan,188,1,-1,0,unknown,no
8066,26,student,single,secondary,no,502,yes,no,telephone,7,may,82,1,-1,0,unknown,no
8067,41,blue-collar,married,secondary,no,306,yes,no,telephone,11,may,86,1,369,2,failure,no
8068,47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,366,1,-1,0,unknown,no
8069,57,technician,married,secondary,no,950,yes,no,cellular,9,jul,1272,1,-1,0,unknown,no
8070,50,entrepreneur,married,tertiary,no,2410,no,no,cellular,21,nov,65,1,-1,0,unknown,no
8071,36,management,married,tertiary,no,-633,yes,no,cellular,17,jul,106,1,-1,0,unknown,no
8072,42,admin.,divorced,secondary,no,0,yes,no,unknown,7,may,229,2,-1,0,unknown,no
8073,30,management,married,tertiary,no,265,yes,no,unknown,26,may,45,4,-1,0,unknown,no
8074,43,unemployed,single,primary,no,698,yes,no,unknown,14,may,322,1,-1,0,unknown,no
8075,49,services,single,secondary,no,459,yes,no,unknown,19,may,58,10,-1,0,unknown,no
8076,35,technician,divorced,tertiary,no,0,yes,no,unknown,15,may,759,1,-1,0,unknown,no
8077,32,technician,single,secondary,no,1307,yes,no,unknown,28,may,267,2,-1,0,unknown,no
8078,36,admin.,single,secondary,no,8785,yes,no,cellular,20,nov,425,2,-1,0,unknown,no
8079,42,housemaid,married,unknown,no,302,yes,no,cellular,11,jul,342,2,-1,0,unknown,no
8080,34,technician,married,secondary,no,484,no,no,unknown,9,may,84,4,-1,0,unknown,no
8081,33,services,married,secondary,no,7,yes,no,unknown,20,may,217,1,-1,0,unknown,no
8082,55,services,single,secondary,no,1539,no,no,unknown,20,jun,65,2,-1,0,unknown,no
8083,46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,no
8084,34,admin.,single,secondary,no,745,yes,yes,cellular,25,aug,76,1,-1,0,unknown,no
8085,50,management,married,tertiary,no,2050,no,no,cellular,6,aug,158,3,-1,0,unknown,no
8086,30,management,single,tertiary,no,2766,yes,yes,cellular,20,nov,244,1,-1,0,unknown,no
8087,53,blue-collar,married,primary,no,4641,no,no,unknown,16,jun,356,2,-1,0,unknown,no
8088,48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,4,50,4,other,no
8089,55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,1,-1,0,unknown,no
8090,35,management,married,tertiary,no,750,yes,no,cellular,18,aug,233,12,-1,0,unknown,no
8091,48,self-employed,married,secondary,no,1559,no,no,cellular,4,feb,130,2,-1,0,unknown,no
8092,45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
8093,31,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,59,4,-1,0,unknown,no
8094,55,admin.,married,tertiary,no,46,no,no,cellular,29,aug,59,4,-1,0,unknown,no
8095,41,technician,married,tertiary,no,0,no,no,unknown,20,jun,95,1,-1,0,unknown,no
8096,33,self-employed,married,primary,no,1862,yes,no,unknown,12,may,65,1,-1,0,unknown,no
8097,40,blue-collar,married,primary,no,7831,yes,no,unknown,14,may,78,1,-1,0,unknown,no
8098,51,blue-collar,married,primary,no,21614,no,no,cellular,29,aug,47,20,-1,0,unknown,no
8099,31,blue-collar,single,secondary,no,2137,no,no,unknown,29,may,413,1,-1,0,unknown,no
8100,26,unknown,single,secondary,no,3247,no,no,telephone,6,feb,341,3,-1,0,unknown,no
8101,39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown,no
8102,30,technician,married,secondary,no,0,yes,no,cellular,14,may,47,3,-1,0,unknown,no
8103,28,management,single,tertiary,no,637,yes,no,cellular,4,feb,324,1,-1,0,unknown,no
8104,48,technician,married,secondary,no,10655,no,no,telephone,31,jul,5,3,-1,0,unknown,no
8105,56,management,married,tertiary,no,94,no,no,cellular,23,jul,530,3,-1,0,unknown,no
8106,45,management,single,tertiary,no,997,no,yes,cellular,19,nov,152,1,-1,0,unknown,no
8107,38,self-employed,married,tertiary,no,2084,yes,no,cellular,16,apr,71,2,330,2,failure,no
8108,28,entrepreneur,single,secondary,no,1734,yes,no,unknown,3,jun,161,3,-1,0,unknown,no
8109,51,entrepreneur,married,primary,no,805,yes,no,cellular,8,aug,132,4,-1,0,unknown,no
8110,32,technician,single,unknown,no,317,yes,no,unknown,21,may,394,2,-1,0,unknown,no
8111,31,blue-collar,married,secondary,no,369,yes,yes,unknown,14,may,89,2,-1,0,unknown,no
8112,34,technician,married,tertiary,no,100,no,no,cellular,20,aug,196,2,-1,0,unknown,no
8113,46,blue-collar,married,primary,no,-44,no,yes,telephone,22,aug,16,13,-1,0,unknown,no
8114,36,technician,divorced,secondary,no,3296,yes,no,cellular,17,nov,130,1,-1,0,unknown,no
8115,39,blue-collar,married,primary,no,-50,yes,no,cellular,15,may,100,1,-1,0,unknown,no
8116,42,technician,single,tertiary,no,-411,yes,no,cellular,24,jul,212,3,-1,0,unknown,no
8117,32,student,single,tertiary,no,922,no,no,cellular,18,oct,338,2,-1,0,unknown,no
8118,35,management,married,unknown,no,1128,yes,no,unknown,4,jun,457,1,-1,0,unknown,no
8119,50,blue-collar,married,tertiary,no,5423,yes,no,cellular,21,nov,75,3,-1,0,unknown,no
8120,55,housemaid,married,primary,no,1537,no,no,unknown,19,jun,359,1,-1,0,unknown,no
8121,51,entrepreneur,married,secondary,no,0,no,no,unknown,30,may,510,3,-1,0,unknown,no
8122,43,services,married,tertiary,no,519,yes,no,cellular,18,may,715,6,-1,0,unknown,no
8123,46,admin.,married,secondary,no,186,yes,no,cellular,11,may,643,2,-1,0,unknown,no
8124,31,management,married,tertiary,no,83,no,no,cellular,29,jan,300,1,-1,0,unknown,no
8125,38,management,married,primary,no,1365,yes,no,unknown,5,jun,224,1,-1,0,unknown,no
8126,40,retired,single,secondary,no,1734,yes,no,unknown,3,jun,123,4,-1,0,unknown,no
8127,53,management,married,secondary,no,51,yes,no,cellular,17,apr,109,1,-1,0,unknown,no
8128,41,unknown,single,tertiary,no,1567,no,no,cellular,1,jul,291,2,-1,0,unknown,no
8129,46,blue-collar,single,primary,no,96,yes,no,cellular,19,nov,217,1,-1,0,unknown,no
8130,48,blue-collar,single,secondary,no,8982,yes,no,unknown,14,may,628,1,-1,0,unknown,no
8131,31,blue-collar,divorced,secondary,no,-209,yes,no,cellular,8,may,154,3,367,2,failure,no
8132,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no
8133,37,management,married,tertiary,no,355,no,no,cellular,4,aug,340,1,-1,0,unknown,no
8134,37,self-employed,married,primary,no,0,no,no,unknown,7,may,112,4,-1,0,unknown,no
8135,56,self-employed,married,unknown,no,0,no,no,cellular,19,aug,130,1,-1,0,unknown,no
8136,60,blue-collar,divorced,secondary,no,1310,no,no,unknown,7,may,152,2,-1,0,unknown,no
8137,46,services,married,tertiary,no,2520,yes,no,cellular,19,nov,144,1,-1,0,unknown,no
8138,31,services,single,secondary,no,1629,yes,no,unknown,19,may,344,2,-1,0,unknown,no
8139,51,technician,married,unknown,no,573,yes,yes,unknown,14,may,231,1,-1,0,unknown,no
8140,38,technician,single,secondary,no,1655,no,no,cellular,29,jul,392,2,-1,0,unknown,no
8141,39,services,single,secondary,no,26,yes,no,cellular,14,may,166,3,-1,0,unknown,no
8142,30,management,single,secondary,no,186,yes,no,cellular,20,nov,235,3,-1,0,unknown,no
8143,35,technician,married,secondary,no,13658,yes,no,telephone,9,dec,220,2,-1,0,unknown,no
8144,31,technician,single,tertiary,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown,no
8145,27,blue-collar,single,secondary,no,87,no,no,telephone,10,jul,245,1,-1,0,unknown,no
8146,42,technician,single,secondary,no,49,no,no,cellular,9,feb,7,10,-1,0,unknown,no
8147,67,retired,married,tertiary,no,3810,no,no,cellular,21,oct,1206,1,-1,0,unknown,no
8148,32,admin.,married,secondary,no,56,yes,no,cellular,2,feb,275,1,258,1,other,no
8149,49,entrepreneur,married,tertiary,no,384,no,no,unknown,11,jun,64,1,-1,0,unknown,no
8150,56,blue-collar,divorced,primary,no,8,yes,no,unknown,5,may,157,2,-1,0,unknown,no
8151,34,technician,single,tertiary,no,2671,no,no,cellular,19,aug,119,9,-1,0,unknown,no
8152,50,admin.,divorced,secondary,no,3240,no,no,cellular,21,nov,144,2,-1,0,unknown,no
8153,27,self-employed,single,tertiary,no,147,no,no,cellular,22,jun,111,5,-1,0,unknown,no
8154,56,retired,married,primary,no,63,no,no,cellular,19,aug,122,2,-1,0,unknown,no
8155,44,technician,married,secondary,no,7863,no,no,cellular,26,aug,59,6,-1,0,unknown,no
8156,45,admin.,single,secondary,no,946,yes,no,cellular,21,nov,56,2,175,4,failure,no
8157,45,management,married,secondary,yes,237,yes,no,cellular,21,nov,526,1,-1,0,unknown,no
8158,37,student,divorced,tertiary,no,0,no,no,telephone,30,jul,100,6,-1,0,unknown,no
8159,26,blue-collar,married,secondary,no,245,yes,no,unknown,28,may,146,2,-1,0,unknown,no
8160,32,services,married,secondary,no,315,no,no,cellular,4,aug,149,1,-1,0,unknown,no
8161,25,student,single,secondary,no,1139,yes,no,unknown,15,may,22,3,-1,0,unknown,no
8162,48,management,married,secondary,no,0,yes,no,telephone,23,jul,90,2,-1,0,unknown,no
8163,29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,no
8164,46,management,married,tertiary,no,3984,no,no,cellular,13,aug,77,2,-1,0,unknown,no
8165,34,blue-collar,married,secondary,no,1988,yes,no,telephone,29,jan,53,1,266,2,failure,no
8166,46,management,married,tertiary,no,125,yes,no,telephone,12,may,81,5,-1,0,unknown,no
8167,31,blue-collar,married,secondary,no,505,yes,no,cellular,17,apr,218,4,329,2,other,no
8168,39,technician,married,secondary,no,834,yes,yes,cellular,20,apr,390,1,-1,0,unknown,no
8169,29,admin.,married,secondary,no,494,yes,no,unknown,26,may,341,2,-1,0,unknown,no
8170,38,blue-collar,single,primary,no,947,yes,no,cellular,12,may,361,2,-1,0,unknown,no
8171,40,unemployed,divorced,secondary,no,262,yes,no,unknown,14,may,163,5,-1,0,unknown,no
8172,39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,331,6,other,no
8173,49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,204,2,-1,0,unknown,no
8174,34,management,single,tertiary,no,2555,yes,no,cellular,26,may,129,2,-1,0,unknown,no
8175,30,technician,single,secondary,no,298,yes,no,unknown,16,may,164,2,-1,0,unknown,no
8176,57,entrepreneur,married,secondary,no,1179,no,no,cellular,19,aug,189,2,-1,0,unknown,no
8177,34,services,married,primary,no,31,no,yes,cellular,9,jul,53,3,-1,0,unknown,no
8178,21,student,single,secondary,no,357,no,no,cellular,2,sep,115,3,-1,0,unknown,no
8179,35,self-employed,single,tertiary,no,1129,yes,no,cellular,21,nov,64,2,184,2,failure,no
8180,39,technician,single,tertiary,no,861,no,no,unknown,20,jun,32,5,-1,0,unknown,no
8181,42,housemaid,married,primary,yes,16,no,no,unknown,11,jun,79,1,-1,0,unknown,no
8182,25,services,single,secondary,no,895,yes,no,unknown,3,jun,167,1,-1,0,unknown,no
8183,27,services,single,secondary,no,504,yes,no,cellular,18,may,106,5,362,8,other,no
8184,33,management,single,secondary,no,2955,yes,no,cellular,18,may,178,2,-1,0,unknown,no
8185,51,services,married,secondary,no,122,no,yes,cellular,6,aug,499,2,-1,0,unknown,no
8186,32,management,married,tertiary,no,2204,no,no,cellular,27,aug,123,4,-1,0,unknown,no
8187,53,blue-collar,married,unknown,no,111,no,no,unknown,20,jun,39,3,-1,0,unknown,no
8188,29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no
8189,33,admin.,divorced,secondary,no,661,yes,no,cellular,4,may,90,4,167,3,failure,no
8190,33,management,single,tertiary,no,2485,yes,no,cellular,2,nov,91,2,-1,0,unknown,no
8191,32,services,married,secondary,no,3756,yes,no,unknown,4,jun,85,3,-1,0,unknown,no
8192,31,blue-collar,married,secondary,no,43,yes,no,unknown,19,may,405,3,-1,0,unknown,no
8193,45,management,married,tertiary,no,1529,no,no,cellular,30,jun,160,1,-1,0,unknown,no
8194,57,services,married,secondary,no,84,yes,no,unknown,15,may,59,1,-1,0,unknown,no
8195,47,services,married,secondary,no,311,yes,yes,cellular,12,may,238,1,301,3,failure,no
8196,52,blue-collar,married,secondary,no,408,no,no,cellular,29,jan,338,2,-1,0,unknown,no
8197,56,housemaid,divorced,secondary,no,1866,no,yes,cellular,1,oct,760,1,-1,0,unknown,no
8198,51,blue-collar,married,primary,no,42,yes,no,cellular,12,may,51,2,342,3,failure,no
8199,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
8200,30,management,married,tertiary,no,2994,yes,no,cellular,26,mar,156,1,137,1,other,no
8201,39,management,married,tertiary,no,0,no,no,unknown,27,may,205,8,-1,0,unknown,no
8202,42,admin.,married,secondary,no,1133,yes,no,cellular,4,feb,161,4,212,3,failure,no
8203,25,management,single,tertiary,no,2305,no,no,cellular,3,feb,207,1,-1,0,unknown,no
8204,60,retired,married,secondary,no,143,no,no,telephone,30,jan,345,1,-1,0,unknown,no
8205,37,management,married,primary,no,4721,no,no,telephone,28,jan,46,1,-1,0,unknown,no
8206,48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no
8207,32,management,married,tertiary,no,71,no,no,cellular,2,feb,75,1,-1,0,unknown,no
8208,33,admin.,single,secondary,no,1437,yes,no,unknown,21,may,641,1,-1,0,unknown,no
8209,51,housemaid,married,primary,no,1093,no,yes,unknown,18,jun,18,1,-1,0,unknown,no
8210,43,admin.,married,secondary,no,817,yes,yes,cellular,21,nov,51,1,-1,0,unknown,no
8211,31,blue-collar,married,primary,no,196,no,no,cellular,7,aug,248,1,-1,0,unknown,no
8212,36,housemaid,married,secondary,no,205,yes,no,telephone,18,nov,176,4,-1,0,unknown,no
8213,58,self-employed,married,secondary,no,0,yes,no,telephone,3,feb,702,3,264,9,failure,no
8214,33,blue-collar,married,primary,no,1002,yes,no,unknown,30,may,201,4,-1,0,unknown,no
8215,31,technician,single,secondary,no,2916,no,no,cellular,14,aug,174,2,-1,0,unknown,no
8216,28,technician,single,tertiary,no,4513,yes,no,unknown,27,may,167,3,-1,0,unknown,no
8217,29,blue-collar,married,primary,no,7,yes,no,cellular,12,may,69,3,-1,0,unknown,no
8218,34,technician,married,secondary,no,0,no,no,cellular,28,aug,183,10,-1,0,unknown,no
8219,31,technician,single,secondary,no,253,no,no,cellular,13,jan,262,1,-1,0,unknown,no
8220,31,services,married,secondary,no,28,yes,no,unknown,8,may,101,1,-1,0,unknown,no
8221,37,admin.,divorced,tertiary,no,-65,no,no,cellular,21,jul,226,1,-1,0,unknown,no
8222,32,services,divorced,tertiary,no,376,yes,no,unknown,20,may,102,2,-1,0,unknown,no
8223,42,management,married,secondary,no,1018,no,no,cellular,29,jul,305,2,-1,0,unknown,no
8224,34,technician,married,secondary,no,260,yes,no,cellular,17,apr,20,2,238,2,failure,no
8225,74,retired,married,primary,no,5539,no,no,cellular,12,jul,390,2,159,3,failure,no
8226,60,services,divorced,secondary,no,758,no,no,cellular,3,feb,282,1,-1,0,unknown,no
8227,32,unemployed,married,secondary,no,262,no,no,cellular,29,jan,203,1,-1,0,unknown,no
8228,47,technician,divorced,secondary,no,236,no,no,cellular,18,aug,263,4,-1,0,unknown,no
8229,45,services,divorced,secondary,no,396,yes,yes,cellular,1,apr,251,4,329,4,failure,no
8230,50,entrepreneur,married,secondary,no,1857,no,yes,unknown,19,jun,26,2,-1,0,unknown,no
8231,39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,unknown,no
8232,60,retired,divorced,secondary,no,935,no,no,cellular,31,jul,8,17,-1,0,unknown,no
8233,47,management,married,unknown,no,4567,no,no,telephone,31,jul,921,4,-1,0,unknown,no
8234,40,admin.,divorced,secondary,no,220,yes,no,cellular,18,may,197,2,-1,0,unknown,no
8235,26,blue-collar,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1,0,unknown,no
8236,43,management,single,secondary,no,109,yes,no,unknown,27,may,64,3,-1,0,unknown,no
8237,30,unemployed,single,secondary,no,0,yes,no,cellular,16,apr,137,1,-1,0,unknown,no
8238,34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no
8239,35,technician,married,secondary,no,5553,yes,no,cellular,6,apr,371,3,136,7,failure,no
8240,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
8241,52,admin.,married,secondary,no,299,no,no,cellular,19,nov,310,4,-1,0,unknown,no
8242,31,admin.,single,secondary,no,162,yes,no,unknown,28,may,247,1,-1,0,unknown,no
8243,42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no
8244,31,entrepreneur,single,unknown,no,301,yes,no,cellular,4,feb,371,1,-1,0,unknown,no
8245,58,management,married,tertiary,no,1697,no,no,unknown,20,jun,55,2,-1,0,unknown,no
8246,51,management,married,secondary,no,441,yes,no,cellular,7,may,189,2,167,2,other,no
8247,38,entrepreneur,married,tertiary,no,898,yes,no,unknown,6,may,132,2,-1,0,unknown,no
8248,32,technician,single,secondary,no,945,no,no,cellular,4,may,312,3,-1,0,unknown,no
8249,31,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,18,nov,164,1,-1,0,unknown,no
8250,36,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,183,1,91,11,failure,no
8251,33,blue-collar,married,tertiary,no,6138,yes,no,unknown,20,may,369,1,-1,0,unknown,no
8252,47,technician,divorced,unknown,no,442,yes,no,cellular,11,may,85,1,-1,0,unknown,no
8253,52,management,married,tertiary,no,0,no,no,cellular,12,aug,106,2,-1,0,unknown,no
8254,42,blue-collar,married,primary,no,1556,no,yes,cellular,8,jul,113,1,-1,0,unknown,no
8255,39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,unknown,no
8256,31,admin.,single,secondary,no,430,yes,no,cellular,15,apr,103,2,-1,0,unknown,no
8257,52,services,married,secondary,no,-336,no,yes,unknown,12,jun,111,8,-1,0,unknown,no
8258,40,blue-collar,divorced,unknown,no,528,yes,no,cellular,13,may,340,2,357,5,failure,no
8259,29,blue-collar,married,primary,no,111,yes,no,cellular,6,may,14,11,-1,0,unknown,no
8260,49,management,single,tertiary,no,1556,yes,no,cellular,28,jul,674,3,-1,0,unknown,no
8261,57,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,no
8262,35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no
8263,26,blue-collar,single,secondary,no,277,no,no,unknown,14,may,514,2,-1,0,unknown,no
8264,35,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186,1,-1,0,unknown,no
8265,31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure,no
8266,57,management,divorced,tertiary,no,2549,no,no,cellular,17,jul,193,2,-1,0,unknown,no
8267,32,services,divorced,secondary,no,4612,yes,no,cellular,24,jul,937,4,-1,0,unknown,no
8268,87,retired,married,secondary,no,433,no,no,telephone,15,dec,150,1,-1,0,unknown,no
8269,44,self-employed,married,unknown,no,680,yes,no,telephone,30,jul,84,4,-1,0,unknown,no
8270,41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,no
8271,36,management,single,tertiary,no,442,yes,yes,cellular,29,jul,102,3,-1,0,unknown,no
8272,56,services,married,secondary,no,642,yes,no,cellular,30,jan,16,1,2,3,other,no
8273,35,blue-collar,single,secondary,no,487,yes,no,unknown,15,may,117,1,-1,0,unknown,no
8274,46,admin.,married,secondary,no,171,yes,yes,cellular,11,oct,251,1,430,1,failure,no
8275,32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,no
8276,41,entrepreneur,married,secondary,no,187,no,yes,cellular,21,jul,354,1,-1,0,unknown,no
8277,34,management,married,tertiary,no,101,yes,no,cellular,13,aug,209,5,-1,0,unknown,no
8278,48,blue-collar,married,primary,no,343,no,no,unknown,19,jun,136,1,-1,0,unknown,no
8279,31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,no
8280,41,services,married,secondary,no,205,yes,no,unknown,8,may,91,1,-1,0,unknown,no
8281,36,blue-collar,married,primary,no,106,yes,no,cellular,29,jul,171,13,-1,0,unknown,no
8282,31,technician,married,secondary,no,477,no,no,cellular,30,apr,146,1,-1,0,unknown,no
8283,37,management,single,tertiary,no,2875,no,no,cellular,20,nov,110,2,-1,0,unknown,no
8284,48,technician,married,secondary,no,1000,no,no,cellular,21,nov,104,2,-1,0,unknown,no
