@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
48,technician,married,unknown,67,yes,no,unknown,14,may,328,4,0,unknown,no
43,unemployed,married,secondary,0,yes,yes,cellular,23,sep,183,2,13,failure,yes
48,blue-collar,married,primary,476,no,no,cellular,11,aug,856,3,0,unknown,yes
49,blue-collar,divorced,primary,0,yes,no,cellular,29,jul,468,2,0,unknown,no
41,blue-collar,married,secondary,213,yes,no,unknown,8,may,10,2,0,unknown,no
31,blue-collar,single,secondary,23,no,no,cellular,21,nov,116,1,0,unknown,no
40,management,married,secondary,8486,no,no,unknown,6,may,260,3,0,unknown,no
53,blue-collar,married,secondary,5700,yes,no,unknown,14,may,97,1,0,unknown,no
32,self-employed,married,tertiary,102,no,no,cellular,22,aug,398,5,0,unknown,no
57,admin.,divorced,secondary,658,no,no,cellular,10,jul,724,1,0,unknown,yes
72,retired,married,primary,0,no,no,cellular,29,dec,215,2,0,unknown,no
39,services,married,secondary,1970,yes,no,unknown,8,jun,30,1,2,success,no
39,blue-collar,married,primary,275,yes,no,unknown,16,jun,189,2,0,unknown,no
34,services,single,secondary,2257,no,yes,telephone,30,jan,568,2,0,unknown,no
36,management,single,tertiary,2032,no,yes,cellular,20,nov,736,1,0,unknown,yes
30,admin.,single,secondary,265,yes,no,cellular,25,may,681,1,2,success,yes
40,blue-collar,married,secondary,1954,no,no,cellular,31,jul,1107,2,0,unknown,yes
30,technician,single,secondary,863,yes,no,unknown,16,may,1193,5,0,unknown,yes
58,management,married,tertiary,0,no,no,unknown,20,jun,22,4,0,unknown,no
20,blue-collar,single,secondary,76,yes,no,cellular,18,may,639,2,0,unknown,yes
30,management,single,tertiary,640,no,no,cellular,6,feb,124,4,2,failure,no
30,blue-collar,married,secondary,631,yes,no,cellular,19,nov,174,2,0,unknown,no
56,management,married,primary,0,no,no,cellular,3,feb,996,1,0,unknown,yes
41,admin.,divorced,secondary,322,yes,no,unknown,6,may,87,4,0,unknown,no
21,student,single,secondary,123,no,no,telephone,11,nov,513,1,1,success,yes
46,admin.,married,secondary,526,no,yes,cellular,31,jul,251,3,0,unknown,no
54,technician,divorced,secondary,136,no,yes,cellular,10,jul,151,4,0,unknown,no
28,blue-collar,married,secondary,173,no,no,cellular,18,jul,588,7,0,unknown,yes
32,technician,divorced,tertiary,3255,no,no,cellular,29,jun,167,2,0,unknown,yes
56,services,married,unknown,616,no,no,unknown,18,jun,1812,1,0,unknown,no
34,admin.,married,tertiary,69,no,yes,cellular,3,aug,263,3,3,success,yes
33,technician,married,tertiary,1699,no,no,cellular,28,jan,202,1,3,success,yes
59,technician,married,secondary,1,no,no,cellular,15,apr,159,2,3,failure,yes
56,technician,married,secondary,589,yes,no,unknown,23,oct,518,1,2,success,yes
41,management,married,tertiary,-195,no,yes,cellular,20,nov,112,1,0,unknown,no
62,retired,married,secondary,1495,no,no,cellular,17,aug,606,1,1,success,yes
61,retired,married,secondary,569,no,no,cellular,4,aug,219,1,0,unknown,yes
27,blue-collar,single,tertiary,644,no,no,cellular,2,jun,657,1,1,success,yes
32,technician,married,secondary,465,yes,no,cellular,12,may,210,2,0,unknown,no
44,services,divorced,secondary,51,yes,yes,unknown,27,may,3094,2,0,unknown,yes
77,retired,married,unknown,1807,no,no,telephone,20,oct,373,1,0,unknown,yes
53,admin.,married,secondary,3765,no,no,unknown,20,jun,1094,3,0,unknown,yes
44,technician,married,tertiary,1933,no,no,cellular,5,jun,462,1,0,unknown,yes
28,student,single,secondary,205,no,no,cellular,14,jul,87,3,2,other,yes
36,management,divorced,tertiary,563,no,no,unknown,20,jun,10,4,0,unknown,no
34,admin.,married,secondary,1467,yes,no,cellular,17,apr,113,1,2,failure,no
47,management,divorced,tertiary,107,no,no,unknown,15,may,246,1,0,unknown,no
32,admin.,married,secondary,51,yes,yes,cellular,14,jan,203,1,2,other,yes
50,blue-collar,married,primary,106,no,no,cellular,12,aug,460,2,0,unknown,no
90,retired,divorced,primary,712,no,no,telephone,3,mar,557,1,0,unknown,yes
34,management,married,tertiary,8000,no,no,cellular,12,feb,291,1,2,failure,yes
42,admin.,single,secondary,1143,yes,yes,telephone,17,nov,106,1,0,unknown,no
39,services,divorced,primary,471,yes,no,unknown,6,may,161,2,0,unknown,no
37,management,single,tertiary,10269,yes,no,cellular,18,may,28,2,0,unknown,no
53,retired,married,secondary,1296,yes,no,unknown,17,jun,115,1,0,unknown,no
33,management,divorced,tertiary,2240,no,no,cellular,3,jun,198,1,0,unknown,yes
37,blue-collar,married,secondary,3884,yes,no,cellular,20,apr,28,5,0,unknown,no
32,technician,single,unknown,491,no,no,cellular,9,jul,474,7,0,unknown,yes
34,services,married,secondary,1076,no,no,cellular,12,may,152,1,6,success,yes
58,self-employed,married,primary,1013,yes,no,cellular,11,aug,206,1,1,failure,yes
40,technician,divorced,secondary,0,no,no,cellular,29,aug,299,3,0,unknown,no
53,admin.,divorced,secondary,-372,yes,no,unknown,26,may,104,1,0,unknown,no
25,admin.,single,secondary,1871,no,no,cellular,8,sep,260,1,1,success,yes
39,technician,single,secondary,1022,yes,no,unknown,20,may,1410,2,0,unknown,yes
45,technician,married,secondary,1998,no,no,cellular,4,may,237,5,0,unknown,yes
55,management,married,tertiary,-375,no,no,cellular,30,jul,814,2,0,unknown,yes
25,admin.,single,tertiary,1734,no,no,cellular,19,oct,366,1,0,unknown,no
46,technician,married,secondary,363,yes,no,cellular,6,aug,209,3,0,unknown,no
71,housemaid,divorced,primary,1311,no,no,cellular,10,nov,301,2,1,success,yes
37,entrepreneur,single,secondary,-22,yes,no,cellular,15,may,317,1,0,unknown,yes
59,retired,married,primary,2074,no,no,cellular,21,dec,467,1,2,success,yes
38,housemaid,married,primary,196,no,no,cellular,30,apr,574,1,0,unknown,yes
32,blue-collar,married,secondary,1905,yes,no,cellular,16,jul,709,2,0,unknown,yes
28,admin.,divorced,secondary,451,yes,no,cellular,13,may,302,1,1,success,yes
31,blue-collar,married,secondary,1660,yes,no,cellular,20,apr,342,1,0,unknown,no
34,management,married,tertiary,99,no,yes,cellular,3,feb,264,2,0,unknown,no
34,admin.,divorced,secondary,627,yes,no,unknown,7,may,283,2,0,unknown,no
24,self-employed,single,tertiary,931,yes,no,unknown,28,may,200,4,0,unknown,no
44,admin.,divorced,secondary,0,no,no,cellular,14,apr,1594,1,1,failure,yes
33,student,single,unknown,2321,no,no,cellular,15,apr,699,2,2,failure,no
65,retired,divorced,secondary,828,no,no,cellular,13,jul,305,1,0,unknown,yes
56,management,married,tertiary,616,no,no,cellular,13,aug,293,2,2,success,yes
48,management,married,tertiary,2266,no,no,cellular,18,nov,676,1,0,unknown,yes
37,blue-collar,married,secondary,105,yes,no,unknown,8,may,69,2,0,unknown,no
31,services,single,secondary,-475,yes,no,telephone,12,may,232,3,0,unknown,no
31,unemployed,single,secondary,582,yes,no,cellular,5,jun,548,2,0,unknown,yes
36,unknown,married,secondary,179,no,no,cellular,8,aug,14,8,0,unknown,no
29,management,single,tertiary,502,no,no,cellular,8,jul,968,1,5,failure,yes
29,blue-collar,married,secondary,294,yes,no,unknown,14,may,594,2,0,unknown,no
31,self-employed,married,tertiary,168,no,no,cellular,4,feb,193,2,0,unknown,yes
32,student,single,unknown,1583,yes,no,unknown,20,may,57,1,0,unknown,no
57,technician,married,secondary,6362,yes,yes,cellular,18,nov,66,1,0,unknown,no
28,blue-collar,single,secondary,1285,no,no,telephone,30,jan,199,2,17,other,no
44,unemployed,divorced,secondary,522,no,no,cellular,7,apr,411,1,0,unknown,no
31,blue-collar,married,secondary,2591,yes,no,cellular,20,nov,55,1,0,unknown,no
32,management,single,tertiary,537,no,no,unknown,29,may,187,3,0,unknown,no
42,management,married,tertiary,3713,no,no,cellular,19,nov,709,2,0,unknown,yes
53,technician,married,secondary,1319,no,no,unknown,19,jun,1318,3,0,unknown,yes
46,management,married,tertiary,4,no,no,cellular,8,aug,1206,4,0,unknown,yes
35,blue-collar,married,secondary,262,no,no,cellular,15,sep,331,1,6,failure,yes
53,technician,married,secondary,6,yes,no,unknown,5,may,517,1,0,unknown,no
32,management,married,tertiary,4733,no,no,cellular,30,apr,532,1,0,unknown,yes
40,management,married,tertiary,-63,no,yes,cellular,2,jul,196,1,0,unknown,no
39,management,married,secondary,2981,no,no,cellular,26,mar,200,1,0,unknown,yes
33,technician,single,secondary,2979,no,no,cellular,5,aug,326,2,1,failure,yes
41,technician,single,tertiary,431,no,no,cellular,22,oct,133,1,2,success,yes
37,admin.,married,secondary,1967,no,no,telephone,27,oct,376,1,0,unknown,yes
69,retired,married,unknown,426,no,no,telephone,9,dec,395,1,0,unknown,yes
34,admin.,married,secondary,0,yes,no,cellular,9,feb,30,4,0,unknown,no
33,services,married,secondary,114,no,yes,unknown,3,jul,676,1,0,unknown,yes
27,admin.,single,secondary,4590,yes,no,cellular,10,nov,131,4,3,failure,yes
77,retired,divorced,tertiary,4659,no,no,cellular,14,apr,161,1,0,unknown,yes
58,management,married,tertiary,3864,yes,no,cellular,15,jul,815,4,0,unknown,yes
44,management,married,tertiary,0,yes,no,cellular,31,jul,49,5,0,unknown,no
32,self-employed,married,primary,102,yes,no,cellular,18,jul,560,1,0,unknown,yes
33,management,married,tertiary,334,no,no,cellular,25,nov,87,1,0,unknown,no
34,unemployed,married,secondary,978,no,no,cellular,3,jun,262,2,1,success,yes
27,services,single,secondary,195,yes,no,cellular,25,feb,416,3,0,unknown,yes
50,entrepreneur,married,secondary,556,yes,no,unknown,16,may,130,2,0,unknown,no
53,blue-collar,married,secondary,136,yes,no,unknown,15,may,99,1,0,unknown,no
37,admin.,married,secondary,641,yes,no,unknown,5,jun,42,1,0,unknown,no
18,student,single,unknown,108,no,no,cellular,8,sep,169,1,0,unknown,yes
60,retired,divorced,secondary,1099,no,no,cellular,11,jul,764,2,0,unknown,yes
30,entrepreneur,married,secondary,2551,yes,no,unknown,5,jun,142,2,0,unknown,no
31,blue-collar,single,secondary,239,yes,no,cellular,18,may,666,1,1,success,yes
49,technician,married,primary,486,no,no,telephone,7,jul,229,5,0,unknown,no
36,management,single,tertiary,1841,yes,no,cellular,25,aug,141,4,0,unknown,no
44,management,married,tertiary,3091,yes,no,unknown,17,jun,331,4,0,unknown,no
45,blue-collar,married,primary,351,yes,no,unknown,19,jun,66,1,0,unknown,no
27,management,single,tertiary,20585,no,no,cellular,23,sep,299,1,1,success,yes
28,services,single,secondary,341,yes,no,cellular,15,may,437,3,3,other,yes
26,management,single,tertiary,170,no,no,cellular,15,jun,129,1,0,unknown,yes
53,management,married,tertiary,0,yes,no,cellular,14,jul,85,3,0,unknown,no
33,technician,single,secondary,66,no,no,cellular,5,jun,157,2,0,unknown,yes
49,management,divorced,tertiary,300,no,no,cellular,21,jul,316,1,0,unknown,yes
54,retired,divorced,tertiary,6102,yes,yes,unknown,21,may,86,6,0,unknown,no
34,blue-collar,single,secondary,1156,yes,no,unknown,23,may,234,2,0,unknown,no
50,entrepreneur,married,tertiary,2410,no,no,cellular,21,nov,65,1,0,unknown,no
60,admin.,married,secondary,3547,no,no,telephone,15,jun,351,6,0,unknown,yes
36,self-employed,divorced,tertiary,1354,yes,no,cellular,14,may,1723,1,2,success,yes
44,blue-collar,married,primary,140,yes,no,unknown,15,may,7,9,0,unknown,no
58,retired,married,secondary,19,no,yes,cellular,15,jul,106,3,0,unknown,no
40,blue-collar,married,secondary,5060,no,no,unknown,9,nov,299,1,0,unknown,yes
40,technician,married,tertiary,1063,yes,yes,cellular,19,aug,264,2,0,unknown,no
56,management,divorced,tertiary,382,no,no,cellular,19,nov,117,2,0,unknown,no
45,blue-collar,single,secondary,0,no,no,cellular,5,aug,374,2,1,success,yes
44,self-employed,divorced,secondary,8,no,no,cellular,26,jul,423,4,0,unknown,yes
76,retired,divorced,primary,2693,no,no,cellular,21,oct,107,2,0,unknown,yes
57,retired,married,primary,-12,no,yes,cellular,12,aug,80,8,0,unknown,no
31,blue-collar,divorced,secondary,-209,yes,no,cellular,8,may,154,3,2,failure,no
45,services,married,primary,2406,yes,yes,cellular,20,apr,108,2,0,unknown,no
25,student,single,tertiary,58,no,no,cellular,24,jul,139,5,0,unknown,yes
30,management,single,tertiary,4808,no,no,cellular,10,mar,272,1,0,unknown,yes
30,blue-collar,married,secondary,167,yes,no,cellular,10,jul,255,1,0,unknown,yes
43,services,married,secondary,2145,no,no,cellular,25,aug,291,2,4,success,yes
55,management,single,tertiary,797,no,no,cellular,29,jul,24,2,0,unknown,no
59,management,married,primary,1727,no,no,telephone,25,may,500,4,2,failure,yes
59,technician,married,secondary,2308,no,no,cellular,30,apr,815,1,1,other,yes
39,management,married,tertiary,-190,no,yes,unknown,11,jun,893,8,0,unknown,yes
49,housemaid,married,primary,0,yes,no,cellular,25,jul,42,3,0,unknown,no
31,self-employed,single,secondary,203,no,yes,cellular,19,nov,177,1,0,unknown,no
73,retired,married,tertiary,2575,no,no,cellular,17,aug,152,1,0,unknown,no
39,blue-collar,married,unknown,621,yes,no,cellular,20,apr,1333,5,0,unknown,yes
30,admin.,married,secondary,8781,yes,no,cellular,18,nov,898,1,0,unknown,yes
58,housemaid,married,primary,260,yes,no,telephone,15,may,71,5,3,failure,no
40,admin.,single,tertiary,1248,no,no,unknown,11,jun,1290,2,0,unknown,yes
35,management,divorced,tertiary,538,yes,no,unknown,12,may,66,4,0,unknown,no
30,student,single,tertiary,2766,no,no,cellular,21,nov,834,1,0,unknown,yes
26,admin.,single,secondary,255,no,no,cellular,9,feb,190,1,0,unknown,yes
40,management,married,tertiary,193,no,no,cellular,18,aug,105,6,0,unknown,no
42,admin.,divorced,secondary,527,no,yes,cellular,20,apr,112,1,0,unknown,yes
24,services,single,secondary,414,yes,no,cellular,18,may,493,1,1,other,yes
45,admin.,married,secondary,5021,no,no,cellular,14,jan,233,1,0,unknown,yes
65,retired,married,secondary,2,no,no,cellular,14,apr,450,1,0,unknown,yes
66,housemaid,married,secondary,1929,no,no,cellular,2,feb,169,1,0,unknown,no
43,technician,married,primary,4844,yes,no,cellular,19,nov,434,1,0,unknown,no
47,technician,married,secondary,0,no,no,unknown,11,nov,74,1,0,unknown,no
40,admin.,married,secondary,767,yes,no,cellular,6,feb,168,1,0,unknown,no
36,management,married,tertiary,-861,yes,yes,cellular,28,jul,53,2,0,unknown,no
52,admin.,divorced,secondary,361,no,yes,cellular,20,nov,147,1,0,unknown,no
40,blue-collar,married,primary,57,yes,no,cellular,31,jul,1007,9,0,unknown,yes
39,blue-collar,married,unknown,1181,yes,no,cellular,30,jul,650,2,0,unknown,yes
38,management,single,tertiary,3141,no,no,cellular,9,nov,347,4,2,success,yes
27,technician,married,secondary,876,yes,no,cellular,18,may,268,1,1,failure,no
27,services,single,secondary,1347,no,no,telephone,28,dec,824,1,11,success,yes
43,unemployed,married,primary,519,no,no,unknown,20,jun,973,2,0,unknown,yes
33,blue-collar,single,secondary,498,no,no,cellular,30,apr,301,1,0,unknown,yes
47,unemployed,married,secondary,817,no,no,cellular,7,apr,721,4,0,unknown,yes
28,technician,single,secondary,631,no,no,cellular,29,apr,835,7,0,unknown,no
42,management,married,secondary,1018,no,no,cellular,29,jul,305,2,0,unknown,no
33,technician,single,tertiary,317,yes,no,cellular,4,jun,323,1,14,other,yes
28,management,single,secondary,-994,yes,yes,cellular,18,jul,174,2,0,unknown,no
46,blue-collar,married,secondary,1568,yes,no,cellular,2,jun,310,1,6,other,yes
62,retired,married,secondary,298,no,no,cellular,17,nov,709,2,0,unknown,yes
30,admin.,single,secondary,914,yes,no,cellular,28,oct,524,3,1,failure,yes
31,unemployed,single,primary,163,no,no,cellular,30,jan,707,2,1,other,yes
31,management,single,tertiary,296,no,yes,cellular,8,jul,509,4,0,unknown,yes
50,blue-collar,married,unknown,452,no,no,cellular,20,aug,181,2,0,unknown,no
41,self-employed,single,tertiary,-94,yes,no,cellular,4,feb,1164,1,1,failure,yes
33,technician,divorced,secondary,2,yes,no,cellular,7,may,600,2,17,failure,no
61,retired,married,tertiary,2557,yes,no,cellular,10,nov,89,1,4,success,yes
35,blue-collar,married,secondary,1055,no,no,unknown,18,nov,150,2,0,unknown,yes
27,management,single,secondary,116,yes,no,cellular,6,feb,138,2,0,unknown,no
34,technician,single,secondary,179,no,no,cellular,19,aug,294,3,0,unknown,no
47,blue-collar,married,secondary,1996,no,no,unknown,5,jun,761,2,0,unknown,yes
60,self-employed,married,secondary,1690,no,no,cellular,28,aug,64,11,0,unknown,no
30,blue-collar,single,primary,185,no,no,unknown,26,jun,11,1,0,unknown,no
49,unemployed,married,secondary,13818,no,no,cellular,21,nov,201,1,2,failure,no
32,blue-collar,single,secondary,70,yes,no,unknown,26,may,118,6,0,unknown,no
35,management,divorced,tertiary,859,yes,yes,cellular,19,nov,1554,1,0,unknown,yes
32,blue-collar,married,secondary,43,yes,no,unknown,21,may,173,2,0,unknown,no
58,retired,divorced,secondary,1080,yes,no,cellular,29,jul,1058,2,0,unknown,yes
29,blue-collar,married,primary,25,yes,no,unknown,4,jun,188,2,0,unknown,no
40,services,single,secondary,1547,yes,no,cellular,20,nov,405,1,0,unknown,yes
48,management,married,secondary,0,yes,yes,cellular,3,nov,1233,1,2,failure,yes
52,technician,married,tertiary,0,no,no,cellular,9,nov,467,3,7,failure,yes
56,retired,married,primary,9367,no,no,telephone,13,nov,271,2,4,success,yes
33,technician,single,tertiary,34,no,no,cellular,28,aug,13,30,0,unknown,no
38,entrepreneur,married,secondary,593,yes,yes,cellular,24,jul,1484,24,0,unknown,yes
37,management,single,tertiary,698,no,no,cellular,8,sep,1081,2,0,unknown,yes
30,technician,single,tertiary,0,no,no,cellular,28,aug,262,6,0,unknown,no
56,blue-collar,married,primary,827,yes,no,telephone,15,may,462,4,0,unknown,yes
34,blue-collar,married,primary,15841,yes,no,cellular,20,apr,423,5,0,unknown,no
53,blue-collar,married,primary,5603,no,no,cellular,28,aug,2372,6,0,unknown,yes
52,blue-collar,married,secondary,5275,no,yes,cellular,22,jul,1029,3,0,unknown,no
51,admin.,single,secondary,726,yes,no,cellular,27,apr,89,8,0,unknown,yes
34,admin.,married,primary,0,yes,yes,cellular,14,may,1020,1,0,unknown,yes
47,management,married,unknown,4189,yes,no,cellular,19,nov,489,3,0,unknown,yes
45,technician,divorced,secondary,146,no,no,cellular,8,jul,216,1,0,unknown,no
33,self-employed,divorced,tertiary,454,no,yes,cellular,18,nov,134,1,0,unknown,no
34,services,married,secondary,244,no,no,cellular,4,feb,696,2,0,unknown,no
30,blue-collar,single,secondary,80,yes,yes,cellular,5,may,145,1,4,failure,no
43,technician,divorced,secondary,0,yes,no,cellular,5,may,150,2,2,failure,no
36,admin.,single,tertiary,364,no,yes,cellular,31,aug,185,1,1,failure,yes
33,services,married,secondary,703,no,no,cellular,18,nov,160,2,0,unknown,no
56,services,divorced,secondary,72,yes,yes,cellular,7,may,263,1,4,failure,no
29,admin.,single,secondary,260,yes,no,cellular,4,feb,453,2,2,failure,no
26,unemployed,single,secondary,632,no,no,cellular,12,aug,312,3,1,success,yes
40,blue-collar,married,secondary,1808,yes,no,cellular,12,may,560,1,0,unknown,yes
33,management,single,tertiary,1859,yes,no,cellular,30,jan,1169,4,0,unknown,no
30,blue-collar,married,secondary,246,yes,no,cellular,18,nov,166,2,5,failure,no
32,blue-collar,single,secondary,138,yes,no,cellular,15,may,215,2,0,unknown,no
38,student,divorced,tertiary,2946,no,no,cellular,16,jun,605,3,0,unknown,yes
40,blue-collar,divorced,primary,737,yes,yes,unknown,12,may,102,1,0,unknown,no
23,technician,single,secondary,4545,no,no,cellular,3,jun,200,1,0,unknown,no
41,blue-collar,married,secondary,393,yes,yes,cellular,10,jul,122,1,0,unknown,no
81,retired,married,primary,243,no,no,cellular,27,jan,340,1,1,success,yes
47,admin.,married,secondary,3480,no,no,cellular,16,apr,443,1,0,unknown,yes
44,blue-collar,divorced,unknown,284,no,no,cellular,3,feb,167,4,5,other,no
35,blue-collar,married,primary,0,yes,no,cellular,8,may,265,1,2,failure,no
40,admin.,single,unknown,355,yes,no,cellular,7,apr,345,2,6,other,no
38,entrepreneur,married,tertiary,678,no,yes,cellular,18,nov,82,2,1,failure,no
19,student,single,primary,134,no,no,cellular,27,mar,271,2,0,unknown,yes
50,services,married,secondary,1501,no,no,cellular,21,aug,946,4,0,unknown,yes
40,admin.,married,secondary,523,yes,yes,unknown,8,may,598,3,0,unknown,no
53,blue-collar,married,secondary,3079,no,no,cellular,5,apr,759,1,0,unknown,no
32,admin.,single,secondary,45,yes,yes,cellular,14,may,908,3,7,other,no
28,admin.,single,secondary,520,yes,no,cellular,15,jun,29,1,0,unknown,no
39,services,single,secondary,322,yes,no,cellular,11,may,35,1,1,failure,no
46,technician,single,tertiary,4414,no,no,cellular,18,aug,504,7,0,unknown,yes
26,blue-collar,single,secondary,786,yes,yes,unknown,14,may,103,5,0,unknown,no
60,retired,married,secondary,8121,yes,yes,cellular,18,aug,98,7,0,unknown,no
32,management,married,tertiary,4945,no,no,cellular,4,jun,160,1,2,other,yes
53,services,married,unknown,257,yes,no,unknown,5,may,209,2,0,unknown,no
29,unemployed,single,unknown,1584,no,no,cellular,6,sep,245,1,0,unknown,yes
31,technician,married,tertiary,165,no,no,cellular,15,may,218,4,0,unknown,no
60,retired,married,primary,1542,yes,no,unknown,14,may,930,1,0,unknown,yes
34,admin.,single,tertiary,64,yes,no,cellular,28,jul,76,2,0,unknown,no
34,self-employed,single,tertiary,462,no,no,cellular,21,aug,1877,3,0,unknown,yes
29,unemployed,single,tertiary,150,yes,no,cellular,5,may,165,1,0,unknown,no
48,management,single,tertiary,5689,no,no,cellular,12,feb,262,1,0,unknown,yes
47,technician,divorced,tertiary,8422,no,no,cellular,8,aug,200,4,0,unknown,no
32,technician,single,secondary,-114,no,no,cellular,12,aug,155,2,0,unknown,no
46,blue-collar,married,secondary,640,yes,no,cellular,11,sep,108,2,2,failure,yes
46,technician,married,secondary,68,yes,yes,unknown,16,jun,87,3,0,unknown,no
35,self-employed,married,tertiary,2427,no,no,cellular,12,jul,210,3,7,other,yes
30,unemployed,single,tertiary,1159,no,no,telephone,5,jun,366,1,0,unknown,yes
38,management,married,tertiary,1440,no,no,cellular,11,aug,111,2,0,unknown,no
31,technician,single,secondary,373,no,no,cellular,22,aug,346,5,0,unknown,no
60,admin.,married,secondary,12980,no,no,cellular,5,mar,115,1,0,unknown,yes
52,technician,married,secondary,475,yes,no,cellular,28,jul,121,3,0,unknown,no
34,technician,married,tertiary,7050,no,no,cellular,7,aug,130,1,0,unknown,yes
35,blue-collar,married,secondary,293,yes,no,cellular,17,apr,1017,1,1,other,yes
42,management,married,tertiary,478,no,yes,cellular,8,jul,165,1,0,unknown,no
30,management,married,tertiary,134,yes,no,unknown,19,may,70,1,0,unknown,no
42,admin.,married,secondary,534,yes,no,unknown,16,may,139,2,0,unknown,no
34,management,married,tertiary,250,no,no,cellular,9,dec,787,1,8,other,no
36,technician,single,secondary,265,yes,yes,unknown,5,may,348,1,0,unknown,no
35,blue-collar,married,secondary,120,yes,no,unknown,28,may,245,2,0,unknown,no
52,services,divorced,secondary,36,yes,yes,cellular,11,may,930,1,0,unknown,yes
39,management,divorced,tertiary,3261,yes,no,unknown,9,jun,150,17,0,unknown,no
23,technician,single,tertiary,1129,yes,no,unknown,28,may,806,1,0,unknown,yes
28,management,single,tertiary,2725,no,no,cellular,16,jun,292,1,1,failure,yes
32,blue-collar,married,secondary,320,yes,yes,cellular,3,feb,22,4,0,unknown,no
35,technician,married,secondary,518,yes,no,cellular,30,apr,616,1,0,unknown,yes
49,services,married,secondary,486,yes,yes,unknown,30,may,43,2,0,unknown,no
44,blue-collar,married,primary,1265,yes,no,cellular,16,jul,555,1,0,unknown,yes
38,entrepreneur,married,secondary,65,no,no,cellular,5,feb,173,1,0,unknown,no
45,blue-collar,married,secondary,10252,no,no,cellular,22,sep,173,1,2,success,yes
57,admin.,married,primary,215,yes,yes,cellular,17,jul,210,2,0,unknown,no
42,blue-collar,married,secondary,1468,yes,no,unknown,28,may,136,1,0,unknown,no
31,management,married,tertiary,3160,yes,no,cellular,26,apr,688,2,0,unknown,yes
36,blue-collar,married,primary,871,yes,yes,telephone,18,nov,2,1,0,unknown,no
35,technician,single,secondary,27,yes,no,cellular,25,may,214,1,1,other,yes
33,admin.,married,tertiary,205,no,no,unknown,1,jul,156,2,0,unknown,no
34,blue-collar,married,primary,695,yes,yes,unknown,16,may,1064,4,0,unknown,yes
58,management,married,secondary,2155,no,yes,cellular,11,aug,248,2,7,success,yes
46,management,divorced,tertiary,624,no,no,cellular,17,sep,336,2,2,success,yes
43,admin.,married,secondary,315,no,no,cellular,23,jul,129,2,0,unknown,no
34,management,married,tertiary,11,yes,no,cellular,17,jul,654,1,0,unknown,no
25,entrepreneur,single,tertiary,347,no,no,cellular,20,aug,267,1,0,unknown,yes
25,admin.,single,tertiary,1141,yes,no,cellular,5,may,718,1,1,failure,no
31,blue-collar,divorced,primary,158,yes,no,unknown,28,may,157,1,0,unknown,no
80,retired,married,primary,155,no,no,telephone,4,may,209,1,3,success,yes
24,blue-collar,single,secondary,-398,yes,no,cellular,18,may,14,3,4,other,no
32,technician,married,secondary,473,no,yes,cellular,10,aug,1064,1,3,success,yes
59,admin.,married,secondary,92,yes,no,cellular,12,may,139,2,1,failure,no
77,retired,married,secondary,638,no,no,cellular,11,feb,288,1,1,success,yes
57,retired,married,primary,207,yes,no,unknown,8,may,193,1,0,unknown,no
61,management,single,tertiary,2,no,no,cellular,12,aug,131,1,3,failure,yes
52,technician,married,secondary,0,yes,no,cellular,7,sep,211,1,1,failure,yes
31,unemployed,divorced,tertiary,756,no,no,cellular,20,jul,355,2,0,unknown,yes
39,management,married,secondary,0,yes,no,cellular,24,jul,21,21,0,unknown,no
43,management,married,unknown,5172,yes,no,unknown,29,may,57,3,0,unknown,no
34,management,married,tertiary,2374,yes,yes,cellular,18,jun,270,2,2,failure,yes
26,student,single,secondary,132,no,no,cellular,4,jun,217,1,0,unknown,yes
52,blue-collar,married,primary,2396,yes,no,cellular,15,may,48,7,0,unknown,no
30,technician,married,secondary,289,yes,no,cellular,14,aug,1184,4,0,unknown,yes
28,blue-collar,single,primary,54,yes,no,cellular,14,may,533,1,1,other,yes
53,admin.,divorced,secondary,0,yes,yes,cellular,6,aug,1452,1,2,failure,yes
29,management,single,tertiary,841,no,no,cellular,5,feb,217,1,0,unknown,no
38,admin.,divorced,secondary,0,no,yes,cellular,21,jul,126,3,0,unknown,no
52,services,divorced,primary,130,yes,no,unknown,29,may,103,2,0,unknown,no
35,unemployed,single,tertiary,415,no,no,cellular,4,feb,649,1,1,failure,yes
37,management,married,tertiary,2672,yes,no,cellular,11,aug,549,1,0,unknown,no
43,technician,married,secondary,3723,yes,no,cellular,11,aug,134,4,0,unknown,no
26,technician,married,tertiary,8,yes,yes,unknown,13,may,262,2,0,unknown,no
43,management,married,secondary,373,yes,no,unknown,28,may,54,1,0,unknown,no
